name,adress,phone,mail,website_url,inventory
Ghost Pine Native Plant Nursery,"Redding, CA",,info@gpnpn.org,http://ghostpinenursery.org,"[""Palmer's Penstemon"", 'Canyon Dudleya', 'Coffeeberry', 'Mcnab Cypress', 'Valley Oak', 'Big Saltbush', 'Common Yarrow', 'American Valley Sulphur Flower', 'Santa Rosa Island Sage', 'Great Valley Gumweed', 'Deergrass', 'Hollyleaf Cherry', 'Chokecherry', 'Bladderpod', 'Black Sage', 'Desert Penstemon', 'Blue-eyed Grass', ""Bolander's Phacelia"", ""St. Catherine's Lace"", 'Soap Plant', 'Yellow Stonecrop', 'Red fairyduster', 'Silver Lupine', 'Island Snapdragon', 'Coyote Mint', 'White Sage', 'Allen Chickering Sage', 'Idaho Fescue', 'Blue Elderberry', 'Interior California Buckwheat', 'Largeflower Bush Monkeyflower', 'California Fescue', 'Toyon', ""Bee's Bliss Sage"", ""Dara's Choice Sage"", 'Bush Monkey Flower', 'Blue Grama', 'Margarita BOP Penstemon', 'Woollypod Milkweed', 'Western Redbud', 'Winnifred Gilman Cleveland Sage', 'Blue Oak', 'Desert Willow', 'Showy Milkweed', 'Santa Barbara Honeysuckle', 'Foothill Penstemon', 'W.R. Seaside Daisy', 'Scarlet Bugler', 'Bush Sunflower', 'Fragrant Sumac', 'Bleeding Heart', 'Cobweb Thistle', 'California Sagebrush', 'Catalina Currant', 'Hairy-fruited Hibiscus', 'Hummingbird Sage', 'California Fuchsia', 'Leafy California Buckwheat', 'Mountain Mahogany', 'Red Bush Monkeyflower']"
The Watershed Nursery,"601 A Canal Blvd. Richmond, CA 94804",(510) 234-2222,sales@thewatershednursery.com,https://www.watershednursery.com/,"['Alkali Bulrush', 'Narrow Leaf Milkweed', 'Slender Beak Sedge', 'Big Saltbush', 'Common Yarrow', 'California Bottle Brush Grass', 'Spice Bush', 'Tufted Hairgrass', 'Deer Plant', 'Sand Dune Sedge', 'Chaparral Whitethorn', 'Mulefat', 'California Buttonbush', 'California Oatgrass', 'Yerba Mansa', 'Chaparral Clematis', 'California Buckeye', 'Large Flowered Collomia', 'Point Reyes Ceanothus', 'Soap Plant', 'Box Elder', 'Saltmarsh Baccharis', 'Pacific Reedgrass', ""American Bird's-foot Trefoil"", 'Woolly Lotus', 'California Milkweed', 'Sitka Brome', 'Largeflower Bush Monkeyflower', 'Mt. Vision Ceanothus', 'Mugwort', 'Diamond Clarkia', 'Red Ribbons', ""Virgin's Bower"", 'Bottlebrush Squirreltail', 'Chaparral False Bindweed', 'Brickell Bush', 'Sand Verbena', 'Western Ragweed', 'Dune Sagewort', 'Yerba Buena', 'Giant Blue Eyed Mary', 'Brown Dogwood', 'White Alder', 'Candy Flower', 'Showy Milkweed', 'Pinemat', 'Common Spikeweed', 'Blueblossom Ceanothus', 'Pacific Madrone', 'California Vanilla Grass', 'Dwarf Mahonia', 'Toothed Calicoflower', ""Palmer's Indian Mallow"", 'Cobweb Thistle', 'California Sagebrush', 'Rooreh', 'Saltgrass', 'Pearly Everlasting', 'Torrent Sedge', 'Red Bush Monkeyflower']"
Flowercraft Garden Center,"550 Bayshore Boulevard Flowercraft Garden Center, San Francisco, CA 94124",(415) 824-1900,lydia@flowercraftgc.com,http://www.flowercraftgc.com,
Ruth Bancroft Garden & Nursery,"1552 Bancroft Road Walnut Creek, CA 94598",(925) 433-5319,orders@ruthbancroftgarden.org,http://www.ruthbancroftgarden.org,
Native West Nursery,"1849 Leon Ave San Diego, CA 92154",(619) 423-2284,kristen@nativewest.com,https://nativewest.com/,"['Narrow Leaf Milkweed', 'South Coast Saltscale', 'Big Saltbush', 'Common Yarrow', 'Carmel Sur Little Sur Manzanita', 'Deer Plant', 'Broom Baccharis', 'Mulefat', 'Cane Bluestem', 'Emerald Carpet Manzanita', 'Purple Three Awn', 'Yerba Mansa', 'Cattle Saltbush', 'Centennial Desert Broom', 'Coyote Bush', ""David's Choice Sagebrush"", 'Sunset Manzanita', 'San Diego Sagewort', 'Howard McMinn Manzanita', 'Compacta Oregon Grape', 'John Dourley Manzanita', 'Box Elder', 'San Diego County Viguiera', 'California Brome Grass', 'Tall Oregon Grape', 'Wild Tarragon', 'Mugwort', ""Nevin's Barberry"", 'Green Supreme Manzanita', 'Woollypod Milkweed', 'Brickell Bush', 'Coastal Agave', 'White Alder', 'Western False Indigo', 'Showy Milkweed', 'Singlewhorl Burrobrush', ""Louis Edmunds Baker's Manzanita"", ""Parish's Pickleweed"", 'Chamise', 'Paprika Common Yarrow', 'Shadscale', 'Dwarf Mahonia', 'Pacific Mist Manzanita', 'California Copperleaf', ""Palmer's Indian Mallow"", 'Montara Sagebrush', 'California Sagebrush', 'Saltwort', 'Island Pink Yarrow', 'Golden Spined Cereus', 'Big Sagebrush', 'Blue Grama', 'Dwarf Coyote Bush', 'San Diego Ambrosia', 'Red Shanks']"
Santa Barbara Botanic Garden,"1212 Mission Canyon Rd. Santa Barbara, CA 93105",(805) 682-4726,nursery@sbbotanicgarden.org,https://shop.sbbotanicgarden.org/,"['Narrow Leaf Milkweed', 'Sierra Salmon California Fuchsia', 'Common Yarrow', 'Carmel Sur Little Sur Manzanita', 'Spice Bush', 'Deer Plant', 'Broom Baccharis', 'Joyce Coulter Mountain Lilac', 'Yankee Point Carmel Ceanothus', 'Sonoma Coast Yarrow', 'Emerald Carpet Manzanita', 'Point Sierra Mountain Lilac', 'Common Ladyfern', ""David's Choice Sagebrush"", 'Sunset Manzanita', 'Arroyo Mocho California Fuchsia', 'Sea Cliff Buckwheat', 'Warriner Lytle Buckwheat', 'Howard McMinn Manzanita', 'Marin Pink California Fuchsia', 'Siskiyou Oregon Sunshine', 'Pacific Reedgrass', ""Hearst's Ceanothus"", 'Eleanor Monkeyflower', 'Greenbark Ceanothus', 'Anacapa Pink Island Morning Glory', 'Silver Carpet Aster', 'Canyon Gray Sagebrush', 'Red-flowered Buckwheat', 'Alba California Poppy', 'Mugwort', 'Popcorn Mountain Lilac', 'Pismo Clarkia', ""Virgin's Bower"", 'Coastal Cholla', 'Western Redbud', 'San Diego Mountain Mahogany', 'Beach Aster Wayne Roderick', 'Incense Cedar', 'Yerba Buena', 'Julia Phelps Mountain Lilac', 'California Poppy', 'Sentinel Vine Hill Manzanita', ""Wayside Hooker's Manzanita"", 'Western False Indigo', 'Clustered Field Sedge', 'Sea Breeze Seaside Daisy', 'Ray Hartman Ceanothus', 'Snow Flurry Mountain Lilac', 'Shadscale', 'Montara Sagebrush', ""Everett's Choice California Fuchsia"", 'California Sagebrush', 'Valley Sedge', 'California Buckwheat', 'Island Pink Yarrow', 'California Fuchsia', ""Emory's Baccharis"", 'Blue Grama', ""Nevin's Woolly Sunflower""]"
LA Native Plant Source,"Los Angeles, California 90042",,info@lanativeplantsource.com,http://lanativeplantsource.com,"['Western Poison Oak', 'Blue Dicks', 'Coast Live Oak', ""Spotted Humboldt's Lily"", 'Southern California Black Walnut']"
Ojai Valley Land Conservancy,"398 S Lomita Ave Ojai, CA 93023",(805) 649-6852,rewild@ovlc.org,https://ovlc.org/ovlc-nursery,"['Black Sage', 'Fuchsiaflower Gooseberry', 'Scarlet Bugler', 'Bush Sunflower', 'Giant Wildrye', 'Climbing Penstemon', 'California Buttercup', 'Hollyleaf Redberry', 'Purple Sage', 'Chaparral Currant', 'Coyote Bush']"
Clearwater Color Nursery,"2335 Jacaranda Lane Los Osos, CA 93402",(805) 528-4458,clearwatercolor@gmail.com,https://www.clearwatercolor.com/,"[""Schieffelin's Choice California Fuschia"", 'Narrow Leaf Milkweed', 'Purple Clarkia', 'Sierra Salmon California Fuchsia', 'Orange King California Poppy', 'Sand Dune Sedge', 'Deergrass', 'California Melicgrass', 'Santa Cruz Island Buckwheat', 'Yankee Point Carmel Ceanothus', 'Sonoma Coast Yarrow', 'Fragrant Pitcher Sage', 'Bladderpod', 'Mixed Colors California Poppy', ""David's Choice Sagebrush"", 'Blue Springs Foothill Penstemon', 'Leafy Reed Grass', 'Red Monardella', 'Desert Penstemon', 'Malva Rosa', 'Calistoga California Fuchsia', ""St. Catherine's Lace"", 'Siskiyou Oregon Sunshine', 'Silver Lupine', 'Eleanor Monkeyflower', 'Island Snapdragon', 'Concha Ceanothus', 'Allen Chickering Sage', 'Silver Carpet Aster', 'Canyon Gray Sagebrush', 'Farewell To Spring', 'Red-flowered Buckwheat', 'Margarita Penstemon', 'Toyon', ""Bee's Bliss Sage"", 'Bush Monkey Flower', 'Skylark Mountain Lilac', 'Island Alum Root', 'Blue Wildrye', 'Beach Aster Wayne Roderick', 'Sierra Blue Mountain Lilac', 'Yerba Buena', 'Beach Aster Cape Sebastian', 'Climbing Penstemon', 'Julia Phelps Mountain Lilac', 'Spring Charm Coast Rock Cress', 'Clustered Field Sedge', 'Foothill Penstemon', 'Snow Flurry Mountain Lilac', 'Anchor Bay Mountain Lilac', 'Lemonade Berry', 'Western Columbine', 'Bush Sunflower', ""Everett's Choice California Fuchsia"", 'California Sagebrush', 'California Buckwheat', 'Island Pink Yarrow', 'California Fuchsia', 'Dwarf Coyote Bush']"
Harvests & Habitats Nursery,"1710 Park Ave in the backyard of the art gallery, Chico, CA 95928",(530) 342-3376,sherri@grubchico.org,,"['Canyon Dudleya', 'Mcnab Cypress', 'Narrow Leaf Milkweed', 'Sierra Salmon California Fuchsia', 'Common Yarrow', 'Spice Bush', 'Eve Case Coffeeberry', 'Stream Orchid', 'Molate Creeping Red Fescue', 'Pacific Coast Hybrid Iris', 'Woodland Strawberry', 'Emerald Carpet Manzanita', 'Black Hawthorn', 'Coyote Bush', 'Horsetail', 'Golden Berry Toyon', 'Chaparral Clematis', 'Western Goldenrod', 'Sneezeweed', 'Alpine Alumroot', 'Paradise Pajaro Manzanita', ""St. Catherine's Lace"", 'Coyote Mint', 'Concha Ceanothus', 'Tiger Lily', 'Golden Yarrow', 'Red-flowered Buckwheat', 'California Hazel', 'Dr. Hurd Manzanita', 'Dark Star Ceanothus', 'California Fescue', 'Toyon', 'Mugwort', 'Bush Monkey Flower', ""Virgin's Bower"", 'California Yerba Santa', 'Western Redbud', 'Douglas Iris', 'Yerba Buena', 'Brown Dogwood', 'Oregon Gumweed', 'California Poppy', 'Clustered Field Sedge', 'Crevice Alumroot', 'Western California Coffeeberry', 'Bush Anemone', ""Louis Edmunds Baker's Manzanita"", 'Common Woolly Sunflower', 'Arrow Leaf Buckwheat', 'Scarlet Monkeyflower', 'Dwarf Mahonia', ""Everett's Choice California Fuchsia"", 'California Sagebrush', 'California Buckwheat', 'California Fuchsia', 'Mountain Mahogany']"
Siskiyou Arboretum & Native Plant Nursery,"433 Knapp St Yreka, California 96097",,sisq.native.plants@gmail.com,https://www.sgpga.org/programs/siskiyou-arboretum-native-plant-nursery/,"[""Palmer's Penstemon"", 'Fireweed', 'Red Osier Dogwood', 'Narrow Leaf Milkweed', 'Blue Mountain Buckwheat', 'Coffeeberry', 'Sulphur Buckwheat', 'Common Yarrow', 'Pacific Ninebark', ""Warrior's Plume"", 'Stickyleaf Rabbitbrush', 'Phacelia', 'Oregon Checker Mallow', 'Sierra Gooseberry', 'Whiteleaf Manzanita', 'Chokecherry', 'Mountain Coyote Mint', 'California Pitcherplant', 'Rubber Rabbitbrush', 'Blue Field Gilia', 'Western Goldenrod', 'Varileaf Phacelia', ""Drummond's Anemone"", ""Thurber's Needlegrass"", 'Western Azalea', 'Silver Lupine', 'Desert Sage', 'Scarlet Fritillary', 'Blue Elderberry', 'Tall Oregon Grape', 'Pursh Loco Milkvetch', 'Bottlebrush Squirreltail', 'California Yerba Santa', 'Arrowleaf Buckwheat', 'Sticky Cinquefoil', 'Fern Bush', 'Western Redbud', 'Vervain', 'Scarlet Gilia', 'Royal Penstemon', 'Deer Oak', ""Douglas' Grasswidow"", 'Western Cone Flower', 'Showy Milkweed', 'Prairie Flax', ""Lemmon's Holly Fern"", 'Mountain Strawberry', 'Common Woolly Sunflower', 'Foothill Penstemon', 'Antelope Bitterbrush', 'Western Columbine', 'Fragrant Evening Primrose', 'Mock Orange', 'Long Leaved Aster', 'Ocean Spray', 'Chaparral Honeysuckle', 'Western Raspberry', 'Nettle Leaf Giant Hyssop', 'Common Selfheal']"
Sonoma Native Plant Nursery,"Sonoma Garden Park 19996 Seventh Street East, Sonoma, CA 95476",(707) 933-7788,hannah@sonomaecologycenter.org,https://sonomaecologycenter.org/nativeplantnursery/,"['Red Osier Dogwood', 'Narrow Leaf Milkweed', 'Coffeeberry', 'Common Manzanita', 'Valley Oak', 'Common Yarrow', 'Pacific Ninebark', 'Spice Bush', 'Tufted Hairgrass', 'Deergrass', 'Black Oak', 'Woodland Strawberry', 'Common Rush', 'Hollyleaf Cherry', 'Coyote Bush', 'California Polypody', 'California Buckeye', 'Sneezeweed', ""Kellogg's Yampah"", 'Golden Currant', 'Live-forever Selection', 'Soap Plant', 'California Helianthella', 'Box Elder', 'Silver Lupine', 'Coyote Mint', 'Idaho Fescue', 'Red-flowered Buckwheat', 'Beach Strawberry', 'California Brome Grass', 'California Fescue', 'Toyon', 'Mugwort', 'Bush Monkey Flower', 'Parry Ceanothus', 'Blue Wildrye', 'Fremont Cottonwood', 'Meadow Barley', 'Yerba Buena', 'Big Leaf Maple', 'Common Spikerush', 'Creeping Wild Rye', 'Blue Oak', 'White Alder', 'Soft Rush', 'Clustered Field Sedge', 'Showy Milkweed', 'Crevice Alumroot', 'Dutchmans Pipe', 'Long Tubed Iris', 'Foothill Penstemon', 'Pacific Madrone', 'Scarlet Monkeyflower', 'Pink Honeysuckle', 'Valley Sedge', 'California Buckwheat', 'Oregon Ash', 'California Fuchsia', 'Torrent Sedge', 'Coast Live Oak']"
The Educated Gardener,"22210 El Camino Real, Santa Margarita, CA 93453",(805) 438-4250,1plantfiend@gmail.com,http://www.educatedgardener.com,
Brymal Plants,"1605 W MISSION RD Unit D San Marcos, California 92069",(858) 223-9579,bryce@brymalplants.com,http://brymalplants.com,
Green Jeans Garden Supply,"690 Redwod Hwy Mill Valley, CA 94941",(415) 389-8333,orders@greenjeansgardensupply.com,http://Greenjeansgardensupply.com,"['Showy Milkweed', 'Narrow Leaf Milkweed', 'Thrift Seapink', 'Pacific Madrone', 'Sequoia Bedstraw', ""Abrams' Liveforever"", 'Western Redbud', 'Douglas Iris', 'Yerba Buena', 'Panicled Willow Herb', 'White-flowered Seaside Daisy', 'California Poppy', 'Wild Ginger', 'Buckeye Blushing Dawn', 'Yerba Mansa', 'Artemisia Leaved Chaenactis', 'Bush Anemone']"
Grassroots Ecology Native Plant Nursery,"Foothills Nature Preserve Palo Alto, CA 94304",,nurserysales@grassrootsecology.org,https://www.grassrootsecology.org/nursery,"['Coffeeberry', 'Bonny Doon Manzanita', 'Black Twinberry', 'Spice Bush', 'Indianhemp Dogbane', 'Woolly Leaf Manzanita', 'Scouring Rush Horsetail', 'Pointleaf Manzanita', 'Sand Dune Sedge', 'Stream Orchid', 'California Melicgrass', 'California Oatgrass', 'Woodland Strawberry', 'Common Rush', 'Horsetail', 'Kings Mtn. Manzanita', 'California Buckeye', 'Western Goldenrod', 'Eastern Bewildering Bushmallow', 'Howard McMinn Manzanita', 'Wild Cucumber', 'Redwood Sorrel', 'Saltmarsh Baccharis', 'Silver Lupine', ""Hearst's Ceanothus"", ""Bigelow's Sneezeweed"", 'Tiger Lily', 'Pacific Pea', 'Beach Strawberry', 'One Leaf Onion', 'California Fescue', 'Oso Manzanita', 'Mugwort', 'Bush Monkey Flower', 'Little Sur Manzanita', 'Western Redbud', ""Hooker's Evening Primrose"", 'Oregon Gumweed', 'Brown Dogwood', 'Climbing Penstemon', 'Alpine Lily', 'California Poppy', 'White Alder', 'Crevice Alumroot', 'Seep Monkey Flower', 'Dutchmans Pipe', 'Arroyo de la Cruz Manzanita', 'Bush Anemone', 'Bush Monkeyflower', 'Sierra Beardtongue', 'Western Columbine', 'Scarlet Bugler', 'Pacific Madrone', 'Scarlet Monkeyflower', 'Bleeding Heart', 'Coyote Brush', 'Checker Lily', 'Coast Silktassel', 'Service Berry', 'Mountain Pride']"
Nevada County Native Plants,"Nearest cross streets are Bitney Springs and Starduster Dr Nevada City, CA 95959",(530) 263-2874,ncnplants@gmail.com,,"['Fuchsiaflower Gooseberry', 'Red Osier Dogwood', 'Hairy Evening Primrose', 'Spice Bush', 'Common Snowberry', ""Brewer's Angelica"", 'Fragrant Snowberry', 'Indian Manzanita', 'Rocky Mountain Maple', 'Cow Parsnip', 'California Mountain Ash', 'California Laurel', 'White Sage', 'Mugwort', 'Brook Foam', 'Western Redbud', ""Lemmon's Catchfly"", 'White Pitcher Sage', 'Cordillerean Anica', 'Canadian Goldenrod', 'California Snowdrop', 'Nevada Cinquefoil', 'Bearbrush', 'Pacific Madrone', 'Scarlet Bugler', 'Bigflower Tellima', 'Flannel Bush', 'Mock Orange', 'Pacific Dogwood', 'California Skullcap', 'Checker Bloom', 'Giant Checkerbloom', 'Hairy-fruited Hibiscus', 'Meadow Sweet']"
Mission Hills Nursery,1525 Fort Stockton Dr,(619) 295-28078,sales@missionhillsnursery.org,https://www.missionhillsnursery.com/,
Double Dogwood Native Nursery,"Nevada City, California 95959",,info@doubledogwoodnursery.com,https://www.doubledogwoodnursery.com,"['Red Osier Dogwood', 'Coffeeberry', 'Valley Oak', 'Sulphur Buckwheat', 'Black Twinberry', 'Pacific Ninebark', 'Spice Bush', 'Common Snowberry', 'Black Oak', 'Sierra Gooseberry', 'California Buttonbush', 'California Wildrose', 'California Buckeye', 'Sierra Currant', 'Box Elder', 'Silver Lupine', 'Buckbrush', 'Blue Elderberry', 'Toyon', 'California Goldenrod', 'Red Flowering Currant', 'Western Redbud', 'Big Leaf Maple', 'White Alder', 'Red Alder', 'Coulter Pine', 'Pacific Dogwood', 'California Grape', 'Oregon Ash', 'Mountain Alder', 'Mountain Mahogany']"
Evergreen Nursery & Garden Center,"350 San Leandro Blvd San Leandro, CA 94577",(510) 632-1522,info@theevergreennursery.com,https://www.theevergreennursery.com/,"['Rosa Maria Yarrow', 'Narrow Leaf Milkweed', 'De La Mina Verbena', 'Frosty Blue Ceanothus', 'Sand Dune Sedge', 'Arroyo De La Cruz Blue Eyed Grass', 'Santa Cruz Island Buckwheat', 'California Glory Flannel Bush', 'Common Rush', 'Emerald Carpet Manzanita', 'Desert Penstemon', 'Point Joe Alpine Fescue', ""St. Catherine's Lace"", 'Rosada Alumroot', 'Coyote Mint', 'Mountain Pride Blue Witch', 'GMR White Foothill Penstemon', 'White Sage', 'Silver Carpet Aster', ""Dara's Choice Sage"", 'Dark Star Ceanothus', 'Alkali Sacaton', 'Margarita BOP Penstemon', 'Western Redbud', 'Beach Aster Wayne Roderick', 'Mrs. Beard Creeping Sage', 'Incense Cedar', 'Sierra Blue Mountain Lilac', 'Foothill Sedge', 'Pink And White Coral Bells', 'Showy Milkweed', 'Bush Anemone', 'Mound San Bruno California Coffeeberry', 'Snow Flurry Mountain Lilac', 'Bush Sunflower', 'Pacific Mist Manzanita', ""Pacific Blue Brandegee's Sage"", 'Catalina Currant', 'Paseo Rancho Lilac Verbena', 'Island Pink Yarrow', 'Blue Grama', 'Dwarf Coyote Bush']"
Regan Biological & Horticultural Nursery,"8 Aliso Road Carmel Valley, CA 93924",(831) 747-7756,patrick@reganbhc.com,http://www.reganbhcnursery.com,"['San Bruno Mountain Manzanita', 'Greensphere Little Sur Manzanita', 'Island Manzanita', 'Common Manzanita', 'Common Yarrow', 'Bert Johnson Little Sur Manzanita', 'Carmel Sur Little Sur Manzanita', 'Coast Rockcress', 'Woolly Leaf Manzanita', 'Deer Plant', 'Canyon Sparkles Santa Cruz Island Manzanita', 'Wavelength Sandmat Manzanita', 'Bonny Doon Manzanita', 'Thrift Seapink', 'Lester Rowntree Manzanita', 'Toro Manzanita', 'Sonoma Coast Yarrow', 'Morro Manzanita', 'Yerba Mansa', 'California Buckeye', 'Sunset Manzanita', 'Big Berry Manzanita', 'Sandmat Manzanita', 'Brittle Leaf Manzanita', 'Greensphere Manzanita', 'Howard McMinn Manzanita', ""Rose's Manzanita"", 'Paradise Pajaro Manzanita', 'Woollyleaf Manzanita', 'Refugio Manzanita', 'John Dourley Manzanita', 'Crinite Manzanita', 'Warren Roberts Pajaro Manzanita', 'Withered Snapdragon', 'White Cloud Santa Cruz Manzanita', 'Sand Mesa Manzanita', 'Canyon Gray Sagebrush', 'One Leaf Onion', 'Dr. Hurd Manzanita', 'Pajaro Manzanita', 'Ghostly Manzanita', 'Harmony Manzanita', 'Eastwood Manzanita', 'Sentinel Vine Hill Manzanita', ""Wayside Hooker's Manzanita"", ""Stanford's Manzanita"", 'Arroyo de la Cruz Manzanita', 'Dutchmans Pipe', ""Louis Edmunds Baker's Manzanita"", 'Monterey Manzanita', 'Western Columbine', 'Austin Griffiths Manzanita', 'White Lanterns Manzanita', 'Pacific Mist Manzanita', 'Montara Sagebrush', 'California Sagebrush', 'Island Pink Yarrow', 'Big Sur Manzanita', 'St. Helena Manzanita', ""Hooker's Manzanita""]"
Mother Natives,"4421 24th St Sacramento, CA 95822",,hello@mothernatives.com,http://www.mothernatives.com,"[""Britton's Dudleya"", 'Common Yarrow', 'Elizabeth Bush Anemone', 'Spice Bush', 'Showy Penstemon', 'Frosty Blue Ceanothus', 'Deergrass', 'Santa Cruz Island Buckwheat', 'Mulefat', 'Common Rush', 'Yankee Point Carmel Ceanothus', 'Sonoma Coast Yarrow', 'Emerald Carpet Manzanita', 'Coyote Bush', 'Fragrant Pitcher Sage', 'Canyon Prince Wild Rye', 'Green Pastures Beach Strawberry', 'Sunset Manzanita', 'Sea Cliff Buckwheat', 'Golden Currant', 'Howard McMinn Manzanita', 'Prostrate Coyote Brush', ""St. Catherine's Lace"", 'Red fairyduster', 'Silver Lupine', 'Coyote Mint', 'Concha Ceanothus', 'Wild Ginger', 'Red-flowered Buckwheat', ""Coulter's Matilija Poppy"", 'California Fescue', 'Tall Oregon Grape', 'Dr. Hurd Manzanita', 'Dark Star Ceanothus', 'Toyon', 'Mugwort', ""Virgin's Bower"", 'California Yerba Santa', 'Island Alum Root', 'Margarita BOP Penstemon', 'Deer Fern', 'Pacific Sunset Flannel Bush', 'Western Redbud', 'Douglas Iris', ""Hooker's Evening Primrose"", 'Yerba Buena', 'Beach Aster Cape Sebastian', 'California Poppy', 'Snowball Monterey Ceanothus', 'Showy Milkweed', 'Western Sword Fern', 'Bush Anemone', 'Scarlet Bugler', 'Pink Honeysuckle', ""Palmer's Indian Mallow"", 'California Sagebrush', 'California Buckwheat', 'California Fuchsia', 'Rock Phacelia', 'Dwarf Coyote Bush']"
Samara Restoration,"5260 Dow's Prairie Rd. McKinleyville, CA 95519",707-834-2527,nursery@samararestoration.com,http://samararestoration.com,"['Alkali Bulrush', 'Narrow Leaf Milkweed', 'Red Osier Dogwood', 'Ivory-spined Agave', 'Common Yarrow', 'Tufted Hairgrass', 'Sand Dune Sedge', 'California Oatgrass', 'Yankee Point Carmel Ceanothus', 'Emerald Carpet Manzanita', 'Tall Flatsedge', 'Common Camas', 'Coyote Bush', 'Western Serviceberry', 'California Buckeye', 'Common Ladyfern', 'Hairgrass', 'Soap Plant', 'Box Elder', 'Western Houndstongue', 'Pacific Reedgrass', 'Deerbrush', 'Bluff Lettuce', 'Slough Sedge', 'California Hazel', 'Tall Oregon Grape', ""Dudley's Sedge"", 'Dark Star Ceanothus', 'Port Orford Cedar', 'Sea-Watch', 'Vine Maple', 'Mugwort', 'Bush Monkey Flower', 'Western Redbud', 'Sand Verbena', 'Dune Sagewort', 'Yerba Buena', 'Big Leaf Maple', 'Common Spikerush', 'Red Alder', 'Clustered Field Sedge', 'Showy Milkweed', 'Glory Brush', 'Ray Hartman Ceanothus', 'California Sea Pink', 'Western Columbine', 'Blueblossom Ceanothus', 'Pacific Madrone', 'Seaside Daisy', 'Bleeding Heart', ""Lyngbye's Sedge"", 'Oregon Grape', 'Valley Sedge', 'Saltgrass', 'Spreading Woodfern', 'California Fuchsia', 'Torrent Sedge', 'Mountain Mahogany', 'Grand Fir', 'Kinnikinnick']"
Devil Mountain Wholesale Nursery - Redondo Beach,"2501 Manhattan Beach Blvd. Redondo Beach, CA 90278",(310) 909-7620,Redondo@devilmountainnursery.com,https://devilmountainnursery.com/,"['Black Butte Yarrow', 'Narrow Leaf Milkweed', 'Big Saltbush', 'Common Yarrow', 'Bert Johnson Little Sur Manzanita', 'Carmel Sur Little Sur Manzanita', 'Spice Bush', 'Sand Dune Sedge', 'Mulefat', 'Lester Rowntree Manzanita', 'Sonoma Coast Yarrow', 'Emerald Carpet Manzanita', 'Yerba Mansa', 'Calistoga Yarrow', 'Purple Three Awn', 'California Buckeye', ""David's Choice Sagebrush"", 'Sunset Manzanita', 'Common Ladyfern', 'Leafy Reed Grass', 'Howard McMinn Manzanita', 'Paradise Pajaro Manzanita', 'Refugio Manzanita', 'John Dourley Manzanita', 'Warren Roberts Pajaro Manzanita', 'Compacta Oregon Grape', 'Pacific Reedgrass', 'Wild Ginger', 'Canyon Gray Sagebrush', 'Dr. Hurd Manzanita', 'Tall Oregon Grape', 'Vine Maple', 'Mugwort', 'Green Supreme Manzanita', 'Deer Fern', ""Monterey Carpet Hooker's Manzanita"", 'Point Reyes Bearberry Manzanita', 'Incense Cedar', 'Big Leaf Maple', 'White Alder', 'Sentinel Vine Hill Manzanita', ""Wayside Hooker's Manzanita"", 'Showy Milkweed', 'Dutchmans Pipe', ""Louis Edmunds Baker's Manzanita"", 'Austin Griffiths Manzanita', 'Radiant Bearberry Manzanita', 'Pacific Mist Manzanita', 'Dwarf Mahonia', ""Palmer's Indian Mallow"", 'Montara Sagebrush', 'Oregon Grape', 'California Sagebrush', 'Valley Sedge', 'Rosy Dawn Little Sur Manzanita', 'Blue Grama', 'St. Helena Manzanita', 'Torrent Sedge', 'Dwarf Coyote Bush', ""Ken Taylor Hooker's Manzanita""]"
"Amongst the Flora, LLC","3348 Mountain View Avenue Los Angeles, CA 90066",(310) 343-3179,amongsttheflora@gmail.com,http://www.amongsttheflora.com,"['Lemonade Berry', 'Coast Prickly Pear', 'Chaparral Pricklypear', ""Nevin's Barberry"", 'Malva Rosa', 'Golden Currant', 'Irisleaf Rush', 'Coast Live Oak', 'White Hedge Nettle', 'Coyote Brush', 'Great Valley Gumweed', 'Hollyleaf Cherry', ""Menzies' Goldenbush"", 'Bladderpod', 'Chaparral Yucca']"
